"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","TMAX","TMIN"
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-04-06",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-04-07",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-04-08",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-04-09",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-04-10",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-04-11",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-04-12",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-04-13",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-04-14",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-04-18",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-04-19",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-04-20",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-04-21",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-04-22",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-04-23",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-04-24",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-04-25",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-04-27",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-04-28",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-04-29",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-04-30",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-05-01",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-05-02",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-05-03",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-05-04",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-05-05",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-05-06",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-05-07",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-05-08",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-05-09",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-05-10",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-05-11",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-05-12",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-05-13",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-05-14",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-05-15",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-05-16",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-05-17",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-05-18",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-05-19",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-05-20",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-05-21",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-05-22",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-05-25",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-05-26",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-05-27",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-05-28",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-05-29",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-05-31",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-06-01",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-06-02",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-06-03",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-06-04",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-06-05",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-06-06",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-06-07",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-06-08",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-06-09",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-06-10",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-06-11",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-06-12",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-06-13",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-06-14",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-06-15",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-06-16",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-06-17",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-06-18",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-06-19",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-06-21",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-06-22",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-06-23",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-06-24",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-06-25",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-06-26",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-06-27",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-06-28",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-06-29",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-06-30",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-07-01",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-07-02",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-07-03",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-07-04",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-07-05",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-07-06",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-07-07",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-07-08",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-07-09",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-07-10",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-07-11",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-07-12",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-07-13",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-07-14",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-07-15",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-07-16",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-07-17",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-07-18",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-07-19",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-07-20",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-07-21",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-07-22",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-07-23",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-07-24",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-07-25",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-07-26",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-07-27",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-07-28",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-07-29",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-07-30",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-07-31",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-08-01",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-08-02",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-08-03",,
