"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","TMAX","TMIN"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2015-04-12","24.4","2.2"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2015-04-13","27.8","10.6"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2015-04-14","17.2","8.9"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2015-04-15","19.4","6.1"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2015-04-16","23.3","13.9"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2015-04-17","24.4","10.0"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2015-04-18","26.1","6.7"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2015-04-19","19.4","14.4"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2015-04-20","17.8","8.9"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2015-04-21","18.3","5.6"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2015-04-22","12.8","3.3"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2015-04-23","13.9","-0.5"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2015-04-24","17.2","-1.6"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2015-04-25","12.2","5.6"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2015-04-26","15.6","3.3"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2015-04-27","17.2","1.1"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2015-04-28","17.8","1.1"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2015-04-29","20.6","2.8"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2015-04-30","17.2","6.7"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2015-05-01","22.8","7.8"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2015-05-02","25.6","7.2"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2015-05-03","26.7","7.2"
